"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","TRAVTIME","CAR_USE","TIF","RED_CAR","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","INCOME","HOME_VAL","BLUEBOOK","OLDCLAIM","MSTATUS","SEX","EDUCATION","JOB","CAR_TYPE","URBANICITY"
0,0,0,47,0,12,"No",25,"Commercial",4,"yes",3,"No",5,1,31984,171859,9400,6136,"Yes","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,31,3,4,"No",42,"Private",10,"no",0,"No",0,17,62412,241054,10840,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,58,0,13,"No",23,"Private",1,"no",0,"No",0,12,84376,279277,12340,0,"Yes","M","Masters","","Minivan","Highly Urban/ Urban"
0,0,0,47,0,14,"No",43,"Commercial",6,"no",1,"No",0,1,45261,175420,10730,3036,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,48,0,11,"No",26,"Private",1,"no",4,"No",3,13,79356,283771,6300,3790,"Yes","M","Bachelors","Manager","Pickup","Highly Urban/ Urban"
1,5996,2,39,3,0,"Yes",30,"Commercial",1,"no",0,"Yes",0,19,0,0,22810,0,"No","F","PhD","Home Maker","Pickup","Highly Urban/ Urban"
0,0,0,36,0,11,"No",57,"Private",1,"no",2,"Yes",5,1,23232,136943,13070,49011,"Yes","F","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,39,0,14,"No",29,"Private",1,"yes",0,"No",0,1,93077,244764,14710,0,"Yes","M","Bachelors","Professional","Minivan","Highly Rural/ Rural"
1,12536.315019,1,36,2,8,"Yes",20,"Private",1,"no",0,"Yes",5,13,88236,0,19050,0,"No","F","Bachelors","Professional","Minivan","Highly Urban/ Urban"
1,4979,0,46,0,6,"No",26,"Commercial",9,"yes",2,"No",3,8,41077,139416,22610,2161,"Yes","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,52,0,10,"No",41,"Private",7,"no",0,"No",1,10,161142,430785,22480,0,"No","F","PhD","Doctor","Minivan","Highly Urban/ Urban"
1,1102,0,46,0,14,"No",55,"Commercial",1,"no",0,"No",0,6,50272,162891,27620,0,"Yes","F","Bachelors","Blue Collar","Pickup","Highly Urban/ Urban"
1,5007,0,30,1,12,"No",49,"Private",8,"yes",2,"Yes",5,10,43453,150500,8850,31658,"Yes","M","High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,53,0,11,"No",27,"Private",11,"yes",0,"No",0,10,40473,194669,10850,0,"No","M","High School","Clerical","Minivan","Highly Urban/ Urban"
1,4167,0,56,0,14,"No",62,"Private",6,"no",2,"No",7,8,68485,0,8900,6281,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,1,52,1,11,"Yes",44,"Commercial",6,"no",0,"No",3,10,46464,184637,30160,0,"No","F","Bachelors","Professional","Pickup","Highly Rural/ Rural"
1,2493,0,47,0,9,"No",28,"Commercial",6,"no",2,"Yes",7,7,34362,0,9640,33018,"No","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,33,3,15,"No",35,"Private",6,"no",2,"No",4,8,9157,0,17970,5548,"Yes","F","High School","Student","Minivan","Highly Urban/ Urban"
1,3780,0,52,0,12,"No",19,"Commercial",1,"yes",3,"Yes",0,11,72632,240387,9800,30167,"No","M","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,37,0,0,"No",54,"Private",4,"no",0,"No",0,NA,0,0,14400,0,"No","F","High School","Home Maker","Minivan","Highly Rural/ Rural"
0,0,0,44,0,8,"No",23,"Private",1,"yes",1,"No",0,14,68770,0,10630,8924,"No","M","Masters","Manager","Pickup","Highly Urban/ Urban"
0,0,0,45,3,16,"No",27,"Commercial",1,"no",0,"No",0,28,60945,189813,33160,0,"Yes","F","Masters","Manager","Van","Highly Urban/ Urban"
0,0,0,52,0,13,"No",40,"Private",1,"no",0,"No",0,1,1702,0,1670,0,"Yes","F","High School","Home Maker","Sports Car","Highly Rural/ Rural"
1,78874.190563,1,57,2,16,"Yes",60,"Commercial",6,"no",4,"No",2,12,119068,342788,37130,7160,"No","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,51,0,7,"No",26,"Commercial",1,"no",4,"No",3,21,54804,0,28290,6746,"No","F","Masters","","Pickup","Highly Urban/ Urban"
0,0,1,42,2,15,"No",30,"Private",6,"yes",0,"No",0,15,22155,127123,7920,0,"Yes","M","Masters","Lawyer","Pickup","Highly Urban/ Urban"
0,0,2,41,2,13,"No",27,"Commercial",3,"no",1,"No",3,9,54028,283152,14260,3712,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,42,0,12,"No",9,"Private",3,"no",0,"No",2,6,65037,210955,12200,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,39,2,12,"Yes",69,"Commercial",14,"no",0,"Yes",2,7,3612,0,16230,0,"No","F","High School","Student","Minivan","Highly Rural/ Rural"
1,3562,0,16,3,11,"No",51,"Private",4,"yes",0,"No",2,11,11719,74994,4270,0,"Yes","M","High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,46,0,12,"No",5,"Private",13,"no",0,"No",0,NA,100018,346916,16100,0,"Yes","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,43,0,10,"No",53,"Private",4,"yes",0,"Yes",2,15,69479,256801,9690,0,"Yes","M","Masters","Professional","Pickup","Highly Urban/ Urban"
0,0,0,28,1,11,"No",5,"Private",4,"no",0,"No",0,1,20852,123109,11440,0,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,62,0,14,"No",64,"Commercial",4,"yes",0,"No",4,NA,41444,198919,19540,0,"Yes","M","Bachelors","Professional","Pickup","Highly Rural/ Rural"
0,0,0,50,0,14,"No",38,"Private",12,"no",0,"No",0,9,24833,0,20230,0,"No","F","Bachelors","Clerical","SUV","Highly Rural/ Rural"
0,0,0,46,0,6,"No",44,"Private",7,"no",3,"No",2,9,85384,266348,23270,5462,"No","M","Masters","Manager","Minivan","Highly Urban/ Urban"
1,4859,0,60,0,13,"No",21,"Commercial",13,"no",2,"No",0,11,135747,0,34800,3306,"No","M","Masters","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,57,0,15,"No",56,"Private",10,"no",0,"No",0,11,54028,167419,12370,0,"Yes","F","High School","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,41,0,13,"No",21,"Private",6,"yes",0,"No",0,NA,28803,136808,13910,0,"Yes","M","High School","Clerical","Minivan","Highly Rural/ Rural"
1,6042,1,39,1,15,"No",11,"Private",7,"no",1,"No",2,2,22271,163729,11490,25260,"Yes","F","High School","Clerical","Sports Car","Highly Rural/ Rural"
0,0,0,53,0,13,"No",27,"Commercial",6,"yes",0,"No",0,15,242749,539586,33070,0,"Yes","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,53,0,15,"No",49,"Private",4,"yes",0,"No",0,18,73714,225278,21190,0,"Yes","M","Masters","Lawyer","Van","Highly Rural/ Rural"
0,0,0,38,0,6,"No",30,"Commercial",1,"no",0,"No",0,18,148642,391294,20880,0,"Yes","M","Masters","","Van","Highly Urban/ Urban"
0,0,0,45,1,15,"No",39,"Commercial",11,"no",0,"No",0,10,32596,161160,11490,0,"Yes","F","Bachelors","Student","SUV","Highly Urban/ Urban"
0,0,0,39,3,13,"Yes",16,"Private",7,"no",0,"No",0,13,164047,421956,39520,0,"No","F","PhD","Manager","Van","Highly Urban/ Urban"
0,0,0,40,0,11,"No",46,"Commercial",1,"no",0,"No",2,6,58328,203008,34050,0,"Yes","M","High School","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,53,0,11,"No",29,"Private",1,"yes",0,"No",2,9,30963,0,14880,0,"No","M","Masters","Lawyer","Minivan","Highly Rural/ Rural"
0,0,0,40,0,7,"No",36,"Commercial",6,"no",2,"No",0,1,33536,156336,20290,1365,"Yes","F","High School","Clerical","Pickup","Highly Rural/ Rural"
1,7618.6466679,0,48,0,11,"No",5,"Commercial",4,"no",1,"No",0,1,65240,189120,8020,846,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,53,0,11,"No",54,"Private",1,"no",2,"No",0,10,67923,0,23340,21838,"No","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,43,0,12,"No",44,"Private",4,"no",0,"No",1,1,300,119608,1500,0,"Yes","F","<High School","Home Maker","Sports Car","Highly Rural/ Rural"
0,0,0,55,0,10,"No",36,"Private",1,"yes",0,"No",1,8,123807,0,38230,0,"No","M","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,50,0,13,"No",44,"Commercial",7,"no",0,"No",3,4,175098,499296,34250,0,"Yes","F","PhD","","Pickup","Highly Urban/ Urban"
1,2738,0,47,0,11,"No",33,"Commercial",1,"yes",3,"No",1,8,0,0,6620,4093,"Yes","M","High School","Student","Pickup","Highly Urban/ Urban"
1,4941,0,48,0,12,"No",31,"Private",1,"no",3,"Yes",0,1,51920,167105,14140,40023,"Yes","F","High School","Professional","SUV","Highly Urban/ Urban"
0,0,0,41,3,12,"Yes",25,"Private",6,"no",3,"No",5,1,52073,0,5600,2405,"No","F","High School","Clerical","SUV","Highly Urban/ Urban"
1,1842,0,40,0,7,"No",51,"Commercial",11,"no",3,"No",0,9,82813,0,13780,8593,"No","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,42,0,12,"No",30,"Commercial",6,"yes",1,"No",3,14,131050,382673,23300,958,"No","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,40,0,6,"No",54,"Commercial",11,"no",0,"No",1,9,17885,0,10940,0,"No","M","High School","Student","Pickup","Highly Rural/ Rural"
0,0,0,51,0,13,"No",16,"Private",9,"no",0,"No",3,10,121237,342601,19270,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,56,0,13,"No",63,"Private",1,"no",0,"No",0,1,105111,324250,33150,0,"Yes","M","Bachelors","Professional","Minivan","Highly Rural/ Rural"
0,0,0,64,0,15,"No",31,"Private",7,"yes",0,"No",0,7,18690,0,28640,0,"No","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
1,5032,0,50,0,13,"No",37,"Commercial",3,"yes",4,"No",4,1,52913,173613,9980,3368,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
1,2522,3,44,3,11,"No",37,"Commercial",1,"no",1,"Yes",9,16,115100,318540,28630,3440,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,40,0,12,"No",25,"Private",4,"no",4,"No",0,14,419,94291,10790,5304,"Yes","F","PhD","Home Maker","SUV","Highly Urban/ Urban"
0,0,1,45,3,15,"No",5,"Private",1,"no",0,"No",0,13,79586,161160,27670,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,7170,0,42,0,9,"No",44,"Private",6,"no",0,"No",0,7,47983,194098,20390,0,"No","F","High School","Manager","Sports Car","Highly Urban/ Urban"
0,0,0,56,0,15,"No",34,"Private",7,"no",0,"Yes",2,11,104029,296366,7100,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,58,0,13,"No",20,"Commercial",7,"yes",0,"No",0,15,54028,0,27140,0,"No","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
1,5582,0,54,0,14,"No",25,"Private",1,"yes",0,"No",0,15,107009,312734,6900,0,"Yes","M","Masters","Lawyer","Pickup","Highly Urban/ Urban"
0,0,0,45,2,9,"No",49,"Private",1,"no",0,"Yes",0,10,46846,224065,27410,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,49,0,10,"No",27,"Private",7,"no",0,"No",1,9,69515,238630,17520,0,"No","M","Masters","Lawyer","Van","Highly Urban/ Urban"
0,0,0,35,0,10,"No",34,"Private",1,"no",0,"No",4,18,90519,248221,7430,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,40,1,11,"Yes",21,"Private",1,"no",0,"No",2,11,1965,0,20630,0,"No","F","PhD","Home Maker","Minivan","Highly Urban/ Urban"
0,0,0,43,0,12,"No",50,"Private",6,"no",0,"No",0,18,110705,0,30670,0,"No","M","Masters","Manager","Minivan","Highly Urban/ Urban"
1,1473,0,48,0,10,"No",13,"Commercial",1,"no",2,"Yes",13,13,33422,170714,11550,17831,"No","M","Bachelors","Professional","Pickup","Highly Rural/ Rural"
0,0,0,48,0,10,"No",36,"Private",11,"no",0,"No",0,1,68334,0,6300,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,61,0,11,"No",63,"Private",12,"no",0,"No",0,7,121688,378194,19770,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Rural/ Rural"
0,0,0,37,0,7,"No",69,"Commercial",5,"no",3,"No",8,8,85267,273354,32410,7427,"No","F","Bachelors","Manager","Van","Highly Urban/ Urban"
0,0,0,44,1,13,"No",28,"Commercial",4,"no",1,"No",3,6,53483,191128,30000,4705,"Yes","F","High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,38,2,13,"Yes",21,"Private",7,"yes",3,"No",4,NA,29674,0,8250,5316,"No","M","High School","Clerical","Minivan","Highly Urban/ Urban"
1,1348,2,44,2,14,"No",25,"Private",1,"no",2,"No",0,1,6038,74078,6420,12003,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,32,1,11,"No",48,"Private",1,"no",1,"No",5,14,136758,378638,18380,28038,"Yes","F","Masters","","SUV","Highly Urban/ Urban"
0,0,0,41,0,12,"No",8,"Private",4,"no",0,"No",4,15,110624,283358,16660,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,37,2,13,"Yes",33,"Private",10,"yes",3,"No",5,21,124587,347575,13960,43183,"No","M","PhD","Doctor","Minivan","Highly Urban/ Urban"
0,0,0,34,1,10,"Yes",8,"Private",3,"no",0,"No",0,14,84128,236963,13310,0,"No","F","Masters","Professional","Sports Car","Highly Rural/ Rural"
0,0,0,38,0,10,"No",28,"Private",3,"yes",0,"Yes",0,5,31831,111405,8480,0,"No","M","High School","Clerical","Pickup","Highly Rural/ Rural"
0,0,0,39,0,7,"No",32,"Private",1,"no",0,"No",0,12,10206,0,9730,0,"No","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,2,62,3,17,"No",35,"Private",6,"no",3,"No",0,13,148705,385125,26720,5542,"Yes","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,47,0,6,"No",45,"Private",6,"no",1,"No",9,1,54028,106322,8500,9965,"Yes","M","High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,50,0,12,"No",32,"Private",17,"yes",0,"No",6,13,51135,149405,1500,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,47,0,9,"No",41,"Private",17,"no",0,"No",1,6,147216,371761,28920,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
1,7123,0,36,0,7,"No",36,"Commercial",11,"no",0,"No",1,1,19341,118468,7030,0,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,32,3,7,"Yes",57,"Commercial",4,"no",0,"Yes",0,6,9682,84057,27790,0,"No","M","<High School","Student","Panel Truck","Highly Urban/ Urban"
1,4865,0,46,0,11,"No",10,"Private",3,"no",0,"No",3,10,50159,226464,18430,0,"No","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
1,2671,0,55,0,9,"No",77,"Private",4,"no",3,"No",0,21,59196,178362,7420,4274,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,54,0,11,"No",29,"Private",3,"yes",0,"No",3,4,27839,174220,16970,0,"Yes","M","<High School","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,28,1,12,"No",46,"Private",1,"no",0,"No",0,11,64854,205489,25980,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Rural/ Rural"
1,3599,0,42,0,11,"No",55,"Commercial",1,"no",3,"No",5,9,74379,0,5020,2225,"No","M","Bachelors","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,60,0,16,"No",28,"Private",3,"no",0,"No",2,9,20139,193148,18490,0,"Yes","M","<High School","Clerical","Van","Highly Urban/ Urban"
1,3858,2,41,3,11,"No",53,"Private",7,"no",2,"No",4,18,11233,140788,10580,8829,"Yes","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,49,0,12,"No",28,"Private",3,"yes",1,"No",0,6,25738,0,4070,5416,"No","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,40,0,11,"No",41,"Private",13,"no",2,"No",7,8,62849,225934,21990,7761,"Yes","F","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,28,2,12,"Yes",32,"Private",1,"no",0,"Yes",0,1,34043,137615,27160,0,"No","M","High School","Manager","Minivan","Highly Urban/ Urban"
0,0,0,44,2,11,"No",35,"Commercial",7,"no",0,"No",1,14,188428,497746,27300,0,"Yes","F","PhD","","Pickup","Highly Urban/ Urban"
0,0,0,34,1,11,"No",46,"Commercial",1,"no",4,"No",0,11,147478,400336,24350,3210,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,40,2,0,"No",57,"Private",4,"no",0,"No",2,1,0,0,1500,0,"Yes","F","High School","Home Maker","SUV","Highly Rural/ Rural"
1,6445,0,32,3,14,"No",46,"Private",1,"no",0,"No",3,1,36343,156621,3540,0,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
1,13810.012473,1,37,2,11,"No",44,"Commercial",1,"yes",0,"Yes",0,7,107961,333680,24850,0,"Yes","M","Bachelors","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,56,3,17,"No",10,"Commercial",10,"yes",0,"No",0,7,136526,372715,20750,0,"Yes","M","Bachelors","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,46,0,11,"No",25,"Private",7,"no",2,"No",0,10,82742,0,14370,12502,"No","M","High School","Manager","Minivan","Highly Urban/ Urban"
1,5134,0,37,0,14,"No",33,"Private",4,"no",0,"No",0,14,14941,127238,6690,0,"Yes","M","PhD","Manager","Pickup","Highly Urban/ Urban"
0,0,0,41,0,3,"No",36,"Private",1,"no",0,"No",0,21,85545,0,6240,0,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,51,0,9,"No",28,"Commercial",4,"yes",3,"No",6,NA,75375,267988,23380,952,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,52,0,11,"No",32,"Commercial",1,"no",0,"No",2,19,179483,496761,43530,0,"Yes","F","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,41,0,11,"No",49,"Commercial",1,"no",0,"No",1,14,94050,161160,15000,0,"No","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,52,0,13,"No",36,"Private",7,"no",2,"No",0,1,25894,117638,12140,3982,"Yes","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
1,3725,0,41,0,12,"No",42,"Private",1,"yes",0,"No",1,10,53008,200442,8790,0,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,56,0,13,"No",21,"Private",1,"yes",0,"No",0,1,63891,217027,13880,0,"Yes","M","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,55,0,15,"No",52,"Private",6,"yes",2,"No",4,1,86516,311279,17070,31798,"Yes","M","Bachelors","Professional","Van","Highly Urban/ Urban"
0,0,0,51,0,14,"No",24,"Private",3,"yes",0,"No",0,10,55037,215748,7000,0,"Yes","M","Masters","Lawyer","Pickup","Highly Urban/ Urban"
0,0,0,47,0,11,"No",35,"Commercial",6,"yes",0,"No",1,9,139885,0,21890,0,"No","M","PhD","","Van","Highly Rural/ Rural"
0,0,0,57,2,16,"Yes",5,"Private",4,"no",0,"No",0,13,71518,0,14350,0,"No","M","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,52,0,11,"No",5,"Commercial",7,"no",0,"No",0,NA,78348,0,14530,0,"No","F","Bachelors","Blue Collar","SUV","Highly Rural/ Rural"
1,14508.964117,0,41,0,0,"No",47,"Private",1,"no",1,"No",3,15,0,109155,13030,2334,"No","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,33,2,15,"No",33,"Private",1,"no",0,"No",1,10,92052,295952,4800,0,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,50,0,10,"No",17,"Private",1,"yes",0,"No",0,13,51553,173821,14460,0,"No","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,50,0,11,"No",39,"Private",1,"no",0,"No",0,10,62830,239936,14530,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,66,0,13,"No",12,"Private",4,"no",0,"No",2,1,14815,87347,13390,0,"Yes","F","High School","Clerical","Sports Car","Highly Rural/ Rural"
0,0,0,42,0,11,"No",24,"Commercial",6,"yes",0,"No",0,12,61182,201094,14510,0,"Yes","M","Bachelors","Blue Collar","Minivan","Highly Rural/ Rural"
0,0,0,47,0,13,"No",49,"Private",4,"yes",2,"No",0,NA,47355,165540,14310,11087,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,36,2,8,"Yes",5,"Private",7,"no",0,"No",1,1,45034,175140,14160,0,"No","M","High School","Manager","Minivan","Highly Urban/ Urban"
1,1743,0,35,2,15,"No",41,"Private",6,"yes",3,"No",1,7,39322,161160,6090,2312,"Yes","M","High School","Clerical","Pickup","Highly Urban/ Urban"
1,5052,0,37,0,12,"No",49,"Private",1,"yes",1,"No",4,1,33236,165820,5200,1020,"No","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
1,3538,0,46,0,11,"No",28,"Commercial",1,"yes",0,"No",1,1,45300,152064,10630,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,36,1,12,"No",62,"Private",6,"no",0,"No",3,16,98573,289177,14960,0,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,40,3,11,"Yes",34,"Private",4,"no",0,"No",1,1,88075,256761,16010,0,"No","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,1,43,2,17,"No",35,"Commercial",4,"yes",3,"No",5,16,82947,264359,20710,3963,"Yes","M","Masters","Professional","Van","Highly Urban/ Urban"
0,0,0,47,0,10,"No",29,"Private",6,"yes",0,"No",0,8,33645,176211,24640,0,"No","M","Masters","Lawyer","Minivan","Highly Rural/ Rural"
0,0,1,40,2,14,"Yes",22,"Commercial",4,"no",3,"No",6,1,55172,0,12400,7947,"No","F","High School","Blue Collar","SUV","Highly Rural/ Rural"
1,3746,0,72,0,16,"No",20,"Private",6,"yes",2,"No",7,20,56313,249478,14330,1391,"Yes","M","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,47,0,12,"No",29,"Private",1,"no",2,"No",4,15,36070,146435,15580,4963,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,45,0,13,"No",38,"Private",4,"no",0,"No",3,6,54028,122195,9050,0,"Yes","F","High School","Clerical","SUV","Highly Rural/ Rural"
0,0,0,40,0,7,"No",23,"Private",13,"yes",0,"No",0,9,52718,210922,15450,0,"No","M","High School","Professional","Minivan","Highly Urban/ Urban"
0,0,0,47,0,14,"No",26,"Private",6,"yes",0,"No",1,12,96111,288719,27270,0,"Yes","M","PhD","Doctor","Minivan","Highly Urban/ Urban"
0,0,2,45,3,14,"Yes",60,"Private",12,"no",1,"No",7,12,36912,0,6550,3791,"No","F","Bachelors","Clerical","SUV","Highly Urban/ Urban"
0,0,0,29,4,12,"No",39,"Private",6,"no",2,"Yes",0,13,126263,319400,8190,26785,"Yes","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,44,2,15,"No",5,"Private",10,"no",0,"No",1,NA,54028,213786,19190,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,50,0,11,"No",36,"Private",1,"no",0,"No",0,9,91116,0,30560,0,"No","F","Bachelors","Professional","Sports Car","Highly Urban/ Urban"
0,0,0,47,0,11,"No",60,"Commercial",6,"no",0,"No",1,1,50152,208703,18000,0,"Yes","M","High School","Blue Collar","Van","Highly Rural/ Rural"
1,3567,0,25,2,0,"No",21,"Commercial",3,"no",2,"No",6,1,0,0,4000,9870,"Yes","F","High School","Student","Sports Car","Highly Rural/ Rural"
0,0,0,47,0,10,"No",43,"Commercial",10,"no",1,"No",6,10,83689,223808,14570,9597,"Yes","F","PhD","","Pickup","Highly Urban/ Urban"
1,8047,0,46,0,11,"No",18,"Commercial",1,"yes",0,"No",1,12,109953,323579,22820,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,5436,0,36,0,12,"No",19,"Commercial",7,"no",0,"No",0,10,41674,0,16430,0,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,15196.341919,2,39,2,11,"No",25,"Private",10,"yes",1,"No",0,16,18806,104081,23610,30328,"Yes","M","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,47,0,9,"No",18,"Private",8,"yes",0,"No",1,1,121991,329229,5180,0,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,1,37,3,12,"No",24,"Commercial",15,"no",0,"No",2,4,28196,108109,21430,0,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,55,0,14,"No",14,"Private",4,"no",0,"No",0,12,101395,316981,13980,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,44,2,15,"No",49,"Private",1,"no",0,"No",0,19,91329,291800,18740,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,2546,0,69,0,12,"No",13,"Private",13,"no",1,"Yes",4,20,60965,231014,14500,48298,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,46,0,9,"No",28,"Commercial",1,"yes",0,"No",0,17,100022,290572,25070,0,"No","M","Masters","Professional","Panel Truck","Highly Urban/ Urban"
0,0,0,56,2,11,"No",43,"Commercial",1,"no",0,"No",0,11,60286,213596,27640,0,"Yes","F","Bachelors","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,1,44,3,16,"No",5,"Commercial",4,"no",0,"No",0,1,57123,200468,21340,0,"Yes","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,35,0,11,"No",54,"Commercial",4,"yes",0,"No",0,6,60185,0,17730,0,"No","F","Bachelors","Professional","Van","Highly Rural/ Rural"
0,0,0,69,0,12,"No",13,"Private",6,"no",0,"No",3,20,60965,231014,17200,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,54,0,13,"No",16,"Commercial",11,"yes",0,"No",0,11,45044,217164,20930,0,"Yes","M","Masters","","Van","Highly Urban/ Urban"
0,0,0,43,0,11,"No",6,"Private",4,"no",0,"No",2,NA,142297,0,20030,0,"No","F","PhD","","SUV","Highly Urban/ Urban"
0,0,0,55,0,10,"No",6,"Private",17,"no",0,"No",0,5,86663,0,27990,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,48,0,11,"No",50,"Commercial",4,"no",0,"No",0,9,45534,0,31500,0,"No","F","High School","Blue Collar","SUV","Highly Rural/ Rural"
0,0,0,48,0,13,"No",15,"Private",5,"no",1,"No",2,6,20887,159568,13810,3220,"Yes","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
